participant_id,block_num,dynamic,static,av,sv,as,trial,state,response,rt,correct
02,4,True,False,False,False,True,28,ss,s,0.22423195838928223,True
02,4,True,False,False,False,True,29,ss,k,0.2704169750213623,False
02,4,True,False,False,False,True,30,ss,k,0.5704920291900635,False
02,4,True,False,False,False,True,31,ss,s,0.3463621139526367,True
02,4,True,False,False,False,True,32,as,s,0.2757680416107178,False
02,4,True,False,False,False,True,33,ss,s,0.3198549747467041,True
02,4,True,False,False,False,True,34,ss,s,0.2498641014099121,True
02,4,True,False,False,False,True,35,ss,s,0.1664578914642334,True
02,4,True,False,False,False,True,36,ss,k,0.6944329738616943,False
02,4,True,False,False,False,True,37,as,s,0.1457681655883789,False
02,4,True,False,False,False,True,38,ss,s,0.46723198890686035,True
02,4,True,False,False,False,True,39,ss,s,0.23111510276794434,True
02,4,True,False,False,False,True,40,ss,s,0.2610189914703369,True
02,5,False,True,True,False,False,1,ss,s,1.4181108474731445,True
02,5,False,True,True,False,False,2,av,s,0.2800290584564209,False
02,5,False,True,True,False,False,3,ss,s,1.0277760028839111,True
02,5,False,True,True,False,False,4,ss,k,0.3537919521331787,False
02,5,False,True,True,False,False,5,ss,s,0.33034610748291016,True
02,5,False,True,True,False,False,6,av,s,1.09238600730896,False
02,5,False,True,True,False,False,7,ss,s,0.47981905937194824,True
02,5,False,True,True,False,False,8,ss,s,0.46793103218078613,True
02,5,False,True,True,False,False,9,ss,k,1.0156850814819336,False
02,5,False,True,True,False,False,10,ss,k,0.4858670234680176,False
02,5,False,True,True,False,False,11,ss,s,0.28100085258483887,True
02,5,False,True,True,False,False,12,ss,k,0.4530370235443115,False
02,5,False,True,True,False,False,13,ss,s,0.39374208450317383,True
02,5,False,True,True,False,False,14,ss,s,0.5770320892333984,True
02,5,False,True,True,False,False,15,ss,s,0.27304816246032715,True
02,5,False,True,True,False,False,16,ss,s,1.485138177871704,True
02,5,False,True,True,False,False,17,ss,k,0.31246495246887207,False
02,5,False,True,True,False,False,18,av,s,0.3070371150970459,False
02,5,False,True,True,False,False,19,ss,s,0.4297640323638916,True
02,5,False,True,True,False,False,20,av,s,0.2597939968109131,False
02,5,False,True,True,False,False,21,ss,s,0.46445298194885254,True
02,5,False,True,True,False,False,22,ss,s,0.14918303489685059,True
02,5,False,True,True,False,False,23,ss,s,0.3256669044494629,True
02,5,False,True,True,False,False,24,ss,k,0.33589792251586914,False
02,5,False,True,True,False,False,25,ss,k,1.1292109489440918,False
02,5,False,True,True,False,False,26,av,s,0.2591359615325928,False
02,5,False,True,True,False,False,27,ss,s,0.5278468132019043,True
02,5,False,True,True,False,False,28,ss,s,0.27382898330688477,True
02,5,False,True,True,False,False,29,ss,s,0.6218128204345703,True
02,5,False,True,True,False,False,30,av,s,1.8838260173797607,False
02,5,False,True,True,False,False,31,ss,s,0.37507200241088867,True
02,5,False,True,True,False,False,32,ss,s,1.4071948528289795,True
02,5,False,True,True,False,False,33,av,s,0.5578799247741699,False
02,5,False,True,True,False,False,34,av,s,0.46222686767578125,False
02,5,False,True,True,False,False,35,ss,s,0.5951411724090576,True
02,5,False,True,True,False,False,36,ss,s,0.17827296257019043,True
02,5,False,True,True,False,False,37,av,s,0.49831295013427734,False
02,5,False,True,True,False,False,38,ss,s,0.4216749668121338,True
02,5,False,True,True,False,False,39,av,s,0.04391598701477051,False
02,5,False,True,True,False,False,40,ss,s,0.433337926864624,True
02,6,True,False,False,False,True,1,as,s,1.0866148471832275,False
02,6,True,False,False,False,True,2,ss,k,1.9297840595245361,False
02,6,True,False,False,False,True,3,as,s,0.020035982131958008,False
02,6,True,False,False,False,True,4,ss,s,2.121856927871704,True
02,6,True,False,False,False,True,5,ss,k,0.39575695991516113,False
02,6,True,False,False,False,True,6,ss,s,0.5630600452423096,True
02,6,True,False,False,False,True,7,as,k,0.6118919849395752,True
02,6,True,False,False,False,True,8,ss,s,0.30626487731933594,True
02,6,True,False,False,False,True,9,ss,s,0.237091064453125,True
02,6,True,False,False,False,True,10,as,s,0.28241395950317383,False
02,6,True,False,False,False,True,11,ss,s,0.6617691516876221,True
02,6,True,False,False,False,True,12,ss,s,0.7702419757843018,True
02,6,True,False,False,False,True,13,as,s,0.39438605308532715,False
02,6,True,False,False,False,True,14,ss,s,0.6420660018920898,True
02,6,True,False,False,False,True,15,ss,s,0.5111801624298096,True
02,6,True,False,False,False,True,16,ss,s,0.3858938217163086,True
02,6,True,False,False,False,True,17,as,k,0.31310319900512695,True
02,6,True,False,False,False,True,18,ss,s,0.3238539695739746,True
02,6,True,False,False,False,True,19,ss,s,0.23778295516967773,True
02,6,True,False,False,False,True,20,ss,s,0.4591329097747803,True
02,6,True,False,False,False,True,21,ss,k,0.31997108459472656,False
02,6,True,False,False,False,True,22,as,k,0.5377769470214844,True
02,6,True,False,False,False,True,23,ss,s,0.45911598205566406,True
02,6,True,False,False,False,True,24,as,s,0.23981213569641113,False
02,6,True,False,False,False,True,25,ss,s,0.3011901378631592,True
02,6,True,False,False,False,True,26,ss,k,1.0316741466522217,False
02,6,True,False,False,False,True,27,ss,k,0.8538219928741455,False
02,6,True,False,False,False,True,28,as,k,1.0503108501434326,True
02,6,True,False,False,False,True,29,ss,s,0.31113481521606445,True
02,6,True,False,False,False,True,30,ss,s,0.2898068428039551,True
02,6,True,False,False,False,True,31,ss,s,0.36516880989074707,True
02,6,True,False,False,False,True,32,as,s,1.429940938949585,False
02,6,True,False,False,False,True,33,ss,s,0.43587803840637207,True
02,6,True,False,False,False,True,34,ss,s,0.18508481979370117,True
02,6,True,False,False,False,True,35,ss,s,0.3444819450378418,True
02,6,True,False,False,False,True,36,as,s,1.521916151046753,False
02,6,True,False,False,False,True,37,as,s,0.2998471260070801,False
02,6,True,False,False,False,True,38,ss,s,0.5502569675445557,True
02,6,True,False,False,False,True,39,ss,s,0.42316579818725586,True
02,6,True,False,False,False,True,40,ss,k,0.813068151473999,False
02,7,False,True,False,True,False,1,sv,s,1.271369218826294,False
02,7,False,True,False,True,False,2,ss,s,3.24307918548584,True
02,7,False,True,False,True,False,3,ss,k,0.4644479751586914,False
02,7,False,True,False,True,False,4,ss,s,0.5010859966278076,True
02,7,False,True,False,True,False,5,ss,k,0.7278320789337158,False
02,7,False,True,False,True,False,6,ss,s,0.6578578948974609,True
02,7,False,True,False,True,False,7,ss,s,0.7824480533599854,True
02,7,False,True,False,True,False,8,ss,k,0.6298761367797852,False
02,7,False,True,False,True,False,9,ss,s,0.3878660202026367,True
02,7,False,True,False,True,False,10,ss,s,0.2990748882293701,True
02,7,False,True,False,True,False,11,ss,s,1.125920057296753,True
02,7,False,True,False,True,False,12,sv,s,0.6558609008789062,False
02,7,False,True,False,True,False,13,sv,s,0.6844491958618164,False
02,7,False,True,False,True,False,14,sv,s,0.6638610363006592,False
02,7,False,True,False,True,False,15,ss,k,0.5642790794372559,False
02,7,False,True,False,True,False,16,ss,s,0.5010640621185303,True
02,7,False,True,False,True,False,17,sv,s,1.0798320770263672,False
02,7,False,True,False,True,False,18,ss,s,0.6438491344451904,True
02,7,False,True,False,True,False,19,sv,s,0.6730911731719971,False
02,7,False,True,False,True,False,20,ss,s,1.2611548900604248,True
02,7,False,True,False,True,False,21,ss,s,1.0577149391174316,True
02,7,False,True,False,True,False,22,sv,k,0.5424370765686035,True
02,7,False,True,False,True,False,23,ss,s,0.5438590049743652,True
02,7,False,True,False,True,False,24,ss,s,0.4331550598144531,True
02,7,False,True,False,True,False,25,ss,k,0.6624372005462646,False
02,7,False,True,False,True,False,26,sv,k,0.9952590465545654,True
02,7,False,True,False,True,False,27,sv,s,0.3065788745880127,False
02,7,False,True,False,True,False,28,ss,s,1.6770901679992676,True
02,7,False,True,False,True,False,29,ss,k,0.32115793228149414,False
02,7,False,True,False,True,False,30,ss,k,0.8269600868225098,False
02,7,False,True,False,True,False,31,ss,s,0.3051948547363281,True
02,7,False,True,False,True,False,32,sv,k,0.6518721580505371,True
02,7,False,True,False,True,False,33,ss,s,0.3924257755279541,True
02,7,False,True,False,True,False,34,ss,s,0.3198690414428711,True
02,7,False,True,False,True,False,35,ss,s,0.34572505950927734,True
02,7,False,True,False,True,False,36,ss,k,0.7389390468597412,False
02,7,False,True,False,True,False,37,ss,k,1.1325459480285645,False
02,7,False,True,False,True,False,38,ss,s,0.27785181999206543,True
02,7,False,True,False,True,False,39,sv,s,0.4178578853607178,False
02,7,False,True,False,True,False,40,sv,s,0.5679681301116943,False
02,8,True,False,False,True,False,1,ss,s,0.7993950843811035,True
02,8,True,False,False,True,False,2,ss,s,0.43785595893859863,True
02,8,True,False,False,True,False,3,ss,s,2.7470431327819824,True
02,8,True,False,False,True,False,4,sv,s,0.3243539333343506,False
02,8,True,False,False,True,False,5,ss,s,0.7824177742004395,True
02,8,True,False,False,True,False,6,ss,s,0.3578319549560547,True
02,8,True,False,False,True,False,7,ss,s,0.6704161167144775,True
02,8,True,False,False,True,False,8,ss,k,0.44228315353393555,False
02,8,True,False,False,True,False,9,sv,k,1.5038371086120605,True
02,8,True,False,False,True,False,10,ss,s,0.4904210567474365,True
02,8,True,False,False,True,False,11,sv,s,0.2858390808105469,False
02,8,True,False,False,True,False,12,ss,s,1.7689228057861328,True
02,8,True,False,False,True,False,13,ss,s,0.2811448574066162,True
02,8,True,False,False,True,False,14,ss,k,0.5170328617095947,False
02,8,True,False,False,True,False,15,ss,k,1.5910909175872803,False
02,8,True,False,False,True,False,16,sv,k,0.926422119140625,True
02,8,True,False,False,True,False,17,ss,s,0.7523128986358643,True
02,8,True,False,False,True,False,18,ss,s,0.3290669918060303,True
02,8,True,False,False,True,False,19,ss,s,0.5950701236724854,True
02,8,True,False,False,True,False,20,ss,s,0.5463950634002686,True
02,8,True,False,False,True,False,21,sv,k,0.5157051086425781,True
02,8,True,False,False,True,False,22,ss,s,0.3258960247039795,True
02,8,True,False,False,True,False,23,ss,s,0.591839075088501,True
02,8,True,False,False,True,False,24,ss,s,0.30306100845336914,True
02,8,True,False,False,True,False,25,sv,s,0.29789209365844727,False
02,8,True,False,False,True,False,26,ss,s,0.5011849403381348,True
02,8,True,False,False,True,False,27,ss,s,0.10382890701293945,True
02,8,True,False,False,True,False,28,sv,k,0.266495943069458,True
02,8,True,False,False,True,False,29,ss,s,0.40641283988952637,True
02,8,True,False,False,True,False,30,ss,k,0.3010878562927246,False
02,8,True,False,False,True,False,31,ss,k,0.7438502311706543,False
02,8,True,False,False,True,False,32,ss,s,0.561093807220459,True
02,8,True,False,False,True,False,33,sv,k,0.3858969211578369,True
02,8,True,False,False,True,False,34,sv,s,0.6969399452209473,False
02,8,True,False,False,True,False,35,ss,s,1.3324499130249023,True
02,8,True,False,False,True,False,36,ss,k,0.709881067276001,False
02,8,True,False,False,True,False,37,sv,s,0.5123698711395264,False
02,8,True,False,False,True,False,38,ss,s,1.1072008609771729,True
02,8,True,False,False,True,False,39,ss,s,0.33383703231811523,True
02,8,True,False,False,True,False,40,ss,s,0.31108713150024414,True
02,9,False,True,True,False,False,1,ss,s,1.1982269287109375,True
02,9,False,True,True,False,False,2,ss,s,0.2610330581665039,True
02,9,False,True,True,False,False,3,ss,s,0.4338200092315674,True
02,9,False,True,True,False,False,4,ss,s,0.31095194816589355,True
02,9,False,True,True,False,False,5,av,s,0.32189488410949707,False
02,9,False,True,True,False,False,6,ss,s,0.4276289939880371,True
02,9,False,True,True,False,False,7,ss,s,0.35403990745544434,True
02,9,False,True,True,False,False,8,ss,s,0.410261869430542,True
02,9,False,True,True,False,False,9,ss,s,0.3851737976074219,True
02,9,False,True,True,False,False,10,ss,k,0.8085219860076904,False
02,9,False,True,True,False,False,11,ss,k,0.750993013381958,False
02,9,False,True,True,False,False,12,av,s,0.31187009811401367,False
02,9,False,True,True,False,False,13,ss,s,0.4024319648742676,True
02,9,False,True,True,False,False,14,av,s,0.249068021774292,False
02,9,False,True,True,False,False,15,ss,s,0.3578660488128662,True
02,9,False,True,True,False,False,16,av,s,0.17445993423461914,False
02,9,False,True,True,False,False,17,ss,s,0.31860804557800293,True
02,9,False,True,True,False,False,18,ss,s,0.13668203353881836,True
02,9,False,True,True,False,False,19,ss,s,0.2017359733581543,True
02,9,False,True,True,False,False,20,ss,s,0.28036999702453613,True
02,9,False,True,True,False,False,21,ss,k,0.2766711711883545,False
02,9,False,True,True,False,False,22,av,k,1.072525978088379,True
02,9,False,True,True,False,False,23,ss,s,0.2685220241546631,True
02,9,False,True,True,False,False,24,ss,s,0.4884021282196045,True
02,9,False,True,True,False,False,25,av,s,0.1719050407409668,False
02,9,False,True,True,False,False,26,ss,s,0.5398120880126953,True
02,9,False,True,True,False,False,27,ss,k,0.3652369976043701,False
02,9,False,True,True,False,False,28,ss,k,0.3098769187927246,False
02,9,False,True,True,False,False,29,ss,s,0.032691001892089844,True
02,9,False,True,True,False,False,30,av,s,0.14991188049316406,False
02,9,False,True,True,False,False,31,ss,s,0.4385230541229248,True
02,9,False,True,True,False,False,32,ss,s,0.23580002784729004,True
02,9,False,True,True,False,False,33,ss,s,0.37694692611694336,True
02,9,False,True,True,False,False,34,ss,k,0.9130480289459229,False
02,9,False,True,True,False,False,35,ss,k,0.9638159275054932,False
02,9,False,True,True,False,False,36,av,k,0.35654616355895996,True
02,9,False,True,True,False,False,37,ss,s,0.4772379398345947,True
02,9,False,True,True,False,False,38,ss,s,0.24108195304870605,True
02,9,False,True,True,False,False,39,ss,k,0.5583438873291016,False
02,9,False,True,True,False,False,40,ss,k,0.815079927444458,False
02,10,True,False,False,True,False,1,ss,s,0.5653409957885742,True
02,10,True,False,False,True,False,2,ss,s,0.2619321346282959,True
02,10,True,False,False,True,False,3,ss,s,0.11449813842773438,True
02,10,True,False,False,True,False,4,sv,s,0.3572700023651123,False
02,10,True,False,False,True,False,5,ss,s,0.5736989974975586,True
02,10,True,False,False,True,False,6,ss,s,0.3659019470214844,True
02,10,True,False,False,True,False,7,ss,s,0.5339958667755127,True
02,10,True,False,False,True,False,8,sv,s,1.3989951610565186,False
02,10,True,False,False,True,False,9,ss,s,0.6618340015411377,True
02,10,True,False,False,True,False,10,sv,s,0.37050795555114746,False
02,10,True,False,False,True,False,11,ss,s,0.6985979080200195,True
02,10,True,False,False,True,False,12,ss,s,0.8539299964904785,True
02,10,True,False,False,True,False,13,sv,s,0.9704780578613281,False
02,10,True,False,False,True,False,14,ss,s,0.39444398880004883,True
02,10,True,False,False,True,False,15,ss,s,0.32178807258605957,True
02,10,True,False,False,True,False,16,ss,k,0.5080850124359131,False
02,10,True,False,False,True,False,17,sv,k,0.5265388488769531,True
02,10,True,False,False,True,False,18,ss,s,0.5284998416900635,True
02,10,True,False,False,True,False,19,ss,s,0.4823729991912842,True
02,10,True,False,False,True,False,20,ss,k,0.29369211196899414,False
02,10,True,False,False,True,False,21,sv,k,0.3851759433746338,True
02,10,True,False,False,True,False,22,sv,s,0.31252408027648926,False
02,10,True,False,False,True,False,23,ss,s,1.6189539432525635,True
02,10,True,False,False,True,False,24,ss,s,0.985131025314331,True
02,10,True,False,False,True,False,25,sv,k,0.2963430881500244,True
02,10,True,False,False,True,False,26,ss,s,0.33987903594970703,True
02,10,True,False,False,True,False,27,sv,s,0.3172030448913574,False
02,10,True,False,False,True,False,28,ss,s,0.4551880359649658,True
02,10,True,False,False,True,False,29,sv,s,0.2838008403778076,False
02,10,True,False,False,True,False,30,ss,s,0.7911801338195801,True
02,10,True,False,False,True,False,31,ss,s,0.23869085311889648,True
02,10,True,False,False,True,False,32,sv,s,0.31565308570861816,False
02,10,True,False,False,True,False,33,ss,s,0.2619361877441406,True
02,10,True,False,False,True,False,34,ss,s,0.05053997039794922,True
02,10,True,False,False,True,False,35,ss,s,0.40710902214050293,True
02,10,True,False,False,True,False,36,sv,k,0.26991987228393555,True
02,10,True,False,False,True,False,37,ss,s,0.3137698173522949,True
02,10,True,False,False,True,False,38,sv,s,0.27659106254577637,False
02,10,True,False,False,True,False,39,ss,k,1.4246759414672852,False
02,10,True,False,False,True,False,40,ss,k,0.19054293632507324,False
02,11,True,False,True,False,False,1,ss,s,0.6607160568237305,True
02,11,True,False,True,False,False,2,ss,s,0.4011549949645996,True
02,11,True,False,True,False,False,3,ss,s,0.32790589332580566,True
02,11,True,False,True,False,False,4,ss,s,0.6737978458404541,True
02,11,True,False,True,False,False,5,av,s,0.7017979621887207,False
02,11,True,False,True,False,False,6,ss,s,0.5524911880493164,True
02,11,True,False,True,False,False,7,av,s,0.2971200942993164,False
02,11,True,False,True,False,False,8,ss,s,0.38849496841430664,True
02,11,True,False,True,False,False,9,ss,s,0.6197810173034668,True
02,11,True,False,True,False,False,10,ss,s,0.20189905166625977,True
02,11,True,False,True,False,False,11,ss,k,0.18451285362243652,False
02,11,True,False,True,False,False,12,ss,s,1.463874101638794,True
02,11,True,False,True,False,False,13,av,k,0.34049105644226074,True
02,11,True,False,True,False,False,14,ss,s,0.4138319492340088,True
02,11,True,False,True,False,False,15,ss,s,0.14853119850158691,True
02,11,True,False,True,False,False,16,av,s,0.4858999252319336,False
02,11,True,False,True,False,False,17,ss,s,0.36124682426452637,True
02,11,True,False,True,False,False,18,ss,s,0.4338088035583496,True
02,11,True,False,True,False,False,19,ss,s,0.3591010570526123,True
02,11,True,False,True,False,False,20,ss,s,0.5599720478057861,True
02,11,True,False,True,False,False,21,av,s,0.5925700664520264,False
02,11,True,False,True,False,False,22,av,s,0.38396596908569336,False
02,11,True,False,True,False,False,23,ss,s,0.9992399215698242,True
02,11,True,False,True,False,False,24,ss,s,0.22992992401123047,True
02,11,True,False,True,False,False,25,av,k,0.323822021484375,True
02,11,True,False,True,False,False,26,ss,s,0.31780195236206055,True
02,11,True,False,True,False,False,27,ss,s,0.08790898323059082,True
02,11,True,False,True,False,False,28,av,s,0.0591580867767334,False
02,11,True,False,True,False,False,29,ss,s,0.2559380531311035,True
